"","D1","D2_d0","D2_d1","D2_d2","D2_d3","D2_d4","D3_d0","D3_d2","D3_d3","D3_d4","D4_d0","D4_d1","D4_d3","D6_d0","D6_d1","D6_d2","D6_d3","D6_d4","D6_d5","D7_d0","D7_d1","D7_d2","D7_d4","D7_d5","D8_d0","D8_d1","D8_d2","D8_d3","D8_d4","D8_d5","D9_d0","D9_d1","D9_d2","D9_d3","D9_d4","D9_d5"
"Benzyl alcohol, α-(1-(dimethylamino)ethyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001220791,0,0,0,0,0,0,0,0,0,0.0003881261,0,0,0,0,0,0,0,0,0,0,0
"Benzyl nitrile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001585201,0,0,0,0,0,0,0
"Bicyclo[2.1.0]pentane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007247028,0,0,0,0,0,0
"Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, acetate, (1S-endo)-",0,0,0,0,0,0,0,0,0,0,0,0,0.00212397673333333,0,0,0,0.00253819833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bicyclo[2.2.1]heptan-2-one, 1,7,7-trimethyl-, (1S)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040085792,0,0,0,0,0,0.0070095935,0,0,0,0,0,0.003216405,0,0.0118466459333333,0.002155392,0,0,0,0,0,0,0
"Bicyclo[2.2.1]heptane, 2-chloro-2,3,3-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009570017
"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377973546666667,0,0.0047923975,0,0,0,0,0,0,0,0,0,0.003007554,0,0,0,0,0.002274506,0
"Bicyclo[3.1.0]hex-2-ene, 2-methyl-5-(1-methylethyl)-",0.00335395243333333,0,0.0076276229,0.004222716525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bicyclo[3.1.0]hex-2-ene, 4-methyl-1-(1-methylethyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061240819,0,0,0
"Bicyclo[3.1.0]hex-2-ene, 4-methylene-1-(1-methylethyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004144265
"Bicyclo[3.1.0]hexan-2-ol, 2-methyl-5-(1-methylethyl)-, (1α,2β,5α)-",0.0070309909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bicyclo[3.1.0]hexan-2-one, 5-(1-methylethyl)-",0,0.00540149453333333,0,0,0,0.001659963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514591766666667,0,0,0,0.003240207,0,0,0,0,0.00657225433333333,0
"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",0,0,0,0,0,0.0158846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379097666666667,0.0254771076,0,0.05363748,0.03714004,0,0,0,0,0,0.02466632
"Bicyclo[3.1.0]hexane, 6-isopropylidene-",0,0,0,0,0,0,0,0,0,0,0.00735164543333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bicyclo[3.1.1]heptan-2-one, 6,6-dimethyl-, (1R)-",0,0,0,0,0,0.01500932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002449525,0,0,0,0,0,0,0
"Bicyclo[3.1.1]heptan-3-one, 2,6,6-trimethyl-, (1α,2β,5α)-",0.00427122533333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",0,0,0,0,0,0.02876164,0,0,0,0,0,0,0,0,0,0.0170444034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01769825,0,0,0,0,0,0
"Bicyclo[3.1.1]heptane, 6,6-dimethyl-3-methylene-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007414666
"Bicyclo[5.1.0]octane, 8-(1-methylethylidene)-",0,0,0,0,0,0,0,0,0,0,0.0103019861666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Binapacryl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000508459933333333,0,0,0
"Biphenyl",0,0,0,0,0,0.01402612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048432953,0,0,0
"Bis-(ethoxycarbonyl)methoxymethyloxyiminomethane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008989641,0.00318574226666667,0,0,0,0,0,0,0,0.01582482,0,0,0.00215451253333333,0,0,0,0.8410084
"Bis(1-chloro-2-propyl)(3-chloro-1-propyl)phosphate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723662396666667,0,0,0,0
"Bis(2-furfuryl)disulfide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001057077,0,0,0,0,0,0,0
"Bis(dimethylamino)trifluorophosphorane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5921889,0,0,0,0,0,0,0,0,0,0
"Borane carbonyl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004460205,0,0,0,0,0,0,0
"Borane, trimethyl-",0,0,0,0,0,0.00204375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002675363,0,0,0,0,0,0,0
"Boric acid, trimethyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000917892,0,0,0,0,0,0
"Boronic acid, ethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003174257,0,0,0,0,0,0,0
"Bromochloronitromethane",0,0,0,0,0,0.0001123859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanal",0,0,0,0,0,0,0,9200023.33333333,0,0,0,0,0,0,0,0,0,0,0,0.067379505,0,0,0,0,0,0,0,0.0873483032666667,0,0,0,0,0,0,0,0
"Butanal, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01615048,0,0,0,0,0,0.03422122
"Butanal, 3-methyl-",0,0,0.0370671221,0,0,0,0,0,0,0,0,0,0,0,0.0172593016333333,0,0,0,0,0,0,0,0,0,0,0.01649534,0,0,0.06078662,0,0,0,0,0,0,0
"Butane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02148001,0,0,0,0,0,0,0,0,0.0202347196666667,0.03781106
"Butane, 1-chloro-",0,0,0,0,0,0,0,0,0,0,0,0.00174098166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butane, 1-chloro-2-methyl-",0,0,0,0,0,0,0,0,0,4680156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butane, 1-chloro-4-methoxy-",0,0,0,0.0010862187,0,0.0003376435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001045325,0.00285248861333333,0,0,0,0,0
"Butane, 1-isocyano-",0,0,0,0,0,0.07801734,0,0,0,0,0,0.0235904932666667,0,0,0,0,0,0,0,0,0,0.0462637881666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butane, 1-methoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112929,0,0,0,0,0,0
"Butane, 1-methoxy-3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01844301,0,0,0,0,0,0
"Butane, 1,1,3,4-tetrachloro-1,2,2,3,4,4-hexafluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02958556,0,0,0,0,0.0346624733333333,0
"Butane, 2-methyl-",0.1059381484,0.0947207824333333,0,0,0,0.06561218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butane, 2,2-dimethyl-",0,0,0,0,0,0,1619603.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001591849,0,0,0,0,0.009378705,0,0,0,0,0,0
"Butane, 2,2,3,3-tetramethyl-",0,0,0,0,0,0.00454137,0,0,0,0,0.104362983733333,0,0,0.0032672563,0,0,0,0,0,0.007769715,0,0,0,0,0,0,0,0,0,0.02657531,0,0,0,0.0237046256666667,0,0.0457985
"Butane, 2,3-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001544824,0,0,0,0,0,0,0
"Butane,1,2,4-trichloro-heptafluoro-",0,0,0,0,0,0.004834524,0,0,0,9270201,0,0,0,0,0,0,0,0,0,0.10080976,0.0332818254333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanedioic acid, 2,3-bis(acetyloxy)-, [R-(R*,R*)]-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101874
"Butanedioic acid, 2,3-bis(benzoyloxy)-, [S-(R*,R*)]-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000825617
"Butanenitrile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03139660176,0,0
"Butanenitrile, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138186291666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533330253333333,0,0,0,0,0,0,0,0
"Butanenitrile, 3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449578253333333,0,0,0.0251360862,0,0,0,0,0,0,0,0.00919495866666667,0,0.0085357783,0,0,0,0.00320644286666667,0.00618186203333333,0,0,0
"Butanethioic acid, S-methyl ester",0,0,0,0,0,0.0190756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid",0.0694306016,0.0696634341333333,0,0,0,0.01020486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244264223,0,0,0,0.019346768,0,0,0,0,0,0,0,0,0.00759387633333333,0
"Butanoic acid, 2-methyl-, methyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254266066666667,0,0,0,0,0,0,0,0,0,0,0,0.003208366,0,0,0,0,0,0,0
"Butanoic acid, 3-methyl-",0,0,0,0,0,0.002610175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, ethyl ester",0.0133687241333333,0,0,0,0,0,914835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106033985,0,0,0,0,0.002970891,0,0,0,0,0,0
"Butanoic acid, methyl ester",0,0,0,0.0141353445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125656850666667,0,0,0
"Butyl benzoate",0,0,0,0,0,0.0002896187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Camphene",0,0,0,0,0,0,4092678,1008844,0,0,0,0,0,0,0.0073913209,0,0,0,0,0,0,0,0,0.0146349644,0,0,0,0,0,0,0,0,0,0,0,0.001369184
"Caprolactam",0,0,0,0.021333120525,0,0,0,0,0,0,0,0,0.00244607943333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008470545,0,0,0,0.00347582066666667,0.003152104
"Carbamic acid, methyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003114038,0,0,0,0,0,0,0
"Carbamic acid, methyl-, 3-methylphenyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.477441e-05,0,0,0,0,0,0,0
"Carbamic acid, N-[1,1-bis(trifluoromethyl)ethyl]-, 4-(1,1,3,3-tetramethylbutyl)phenyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002562078,0,0,0,0,0,0,0
"Carbamimidothioic acid, methyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246551,0,0,0,0,0,0
"Carbon disulfide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505354747333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05132137,0.1118773,0,0,0,0,0,0
"Carbon Tetrachloride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03931922,0.03776714,0,0,0,0,0,0
"Carbonic acid, 4-isopropylphenyl propyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000742266,0,0,0,0,0,0,0
"Carbonic acid, butyl 3-chlorophenyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002228783,0,0,0,0,0,0,0
"Carbonic acid, butyl 4-isopropylphenyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132361,6.679402e-05,0,0,0,0,0,0
"Carbonic acid, butyl phenyl ester",0,0,0,0,0,0.0003313147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carbonic acid, dimethyl ester",0,0,0,0,0,0.03439475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carbonic acid, eicosyl vinyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005835215,0,0,0.0196714144666667,0,0,0.0370954273333333,0
"Carbonic acid, ethyl 2-propenyl ester",0,0,0,0,0,0.01651458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01709741,0,0,0,0,0,0,0
"Carbonic acid, nonyl vinyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002131198
"Carbonic acid, octadecyl vinyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151357413333333,0.0258989971,0.0164709252,0,0,0
"Carbonic acid, tridecyl vinyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004620882,0,0,0,0,0,0
"Carbonyl sulfide",0,0,0,0,0,0.01398602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009186491,0,0,0,0,0,0
"CH3NHCH2CN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02166325,0.1389307,0,0,0,0,0,0
"cis-1-Butyl-2-methylcyclopropane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005050008,0,0,0,0,0,0,0
"cis-2-Nonene",0,0,0,0.0040821043,0,0,0,0,0,0,0,0,0,0,0.002391132,0,0,0,0,0,0,0,0,0,0,0.00221081266666667,0,0,0,0,0.0024000843,0,0,0,0.0024772627,0
"Citronellol",0,0,0,0,0,0.0009014061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coumarin",0,0,0.012673062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coumarin, 6-benzyloxy-3,4-dihydro-4,4-dimethyl-7-nitro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.864049e-05,0,0,0,0,0,0
"Cyanamide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004796902,0,0,0,0,0,0
"Cyanamide, dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211208049,0.0002024451,0,0,0,0.01352001,0.006574713,0,0.000169771603333333,0,0,0,0
"Cyclobutane, 1,2-diethyl-, cis-",0,0,0,0,0,0.001421148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclobutane, methoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5239026,0,0,0,0,0,0
"Cyclobutanemethanol",0,0,0,0,0,0.002063366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclobutanol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297282516666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclobutylamine",0,0,0,0.00186833335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029477303,0,0,0,0,0,0.003736873,0,0,0,0,0,0.9661347
"Cyclododecane",0,0,0,0,0,0.0009167556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclohex-2-enone, 3-(2-dimethylaminoethylamino)-5-phenyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009235938,0,0,0,0,0,0
"Cyclohexanamine, N-cyclohexyl-",0,1.7279588411,0,0,0,0.6647351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclohexane",0,0,0,0,0,0.01064399,5194442.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236125183333333,0,0,0,0.0253491089333333,0,0,0,0,0,0,0,0,0
"Cyclohexane, 1-ethyl-2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117816193333333,0,0,0,0,0,0,0,0,0,0,0,0,0.003531384
"Cyclohexane, 1,2-dimethyl- (cis/trans)",0,0,0,0,0,0.003084336,0,0,0,0,0.0182329638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003988576,0,0,0,0,0,0
"Cyclohexane, 1,2,3-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002055421,0,0,0,0,0,0
"Cyclohexane, 1,2,3-trimethyl-, (1α,2α,3β)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001408355
"Cyclohexane, 1,4-dimethyl-, cis-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006410969
"Cyclohexane, 2-ethenyl-1,1-dimethyl-3-methylene-",0.0168706860333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclohexane, 2-ethyl-1,3-dimethyl-",0,0,0,0,0,0.00126246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclohexane, 2-propyl-1,1,3-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02276013,0,0,0,0,0,0,0
"Cyclohexane, isocyanato-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004372351
"Cyclohexane, methyl-",0,0,0,0,0,0,2719997.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546794506666667,0,0,0.0205153741333333,0,0,0,0,0,0,0,0,0
"Cyclohexane, methylene-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301900603333333,0,0,0,0,0,0,0,0,0.001115291,0,0,0,0,0,0
"Cyclohexanol",0.0118737699,0.00511964646666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-",0.0066931675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclohexanol, 2-methyl-, cis-",0,0,0,0,0,0.004880632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclohexanone",0,0,0,0,0.025482221925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004046961,0,0,0,0,0,0
"Cyclohexene",0,0,0,0,0,0,0,2060397.66666667,0,0,0,0.00443926166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014966364,0
"Cyclohexene, 1-methyl-",0.00375859266666667,0.00393287113333333,0,0,0,0.01157579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201343066666667,0,0,0,0,0
"Cyclohexene, 1-methyl-4-(1-methylethylidene)-",0,0,0,0.004878054875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclopentane, 1-ethyl-3-methyl-",0,0,0,0,0,0.002578114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclopentane, 1,2,3-trimethyl-, (1α,2α,3β)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001459909
"Cyclopentane, 1,2,4-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006545112
"Cyclopentane, 1,3-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001211258,0,0,0,0,0,0,0
"Cyclopentane, 1,3-dimethyl-, cis-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003111633
"Cyclopentane, ethylidene-",0,0,0,0,0,0.001526108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclopentane, methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150114735666667,0,0,0,0,0,0,0,0,0,0,0,0,0.008192723,0.01582425,0,0,0,0,0,0
"Cyclopentanone",0.0471217465666667,0,0,0,0,0.01566106,0,0,0,0,0,0,0,0,0,0.0253898466,0.0100400036666667,0,0,0.016469705,0,0,0,0,0.0119855875,0,0,0,0.01806206,0,0,0,0,0,0,0.007225041
"Cyclopentanone, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729099656666667,0,0,0,0,0,0.00670784076666667,0,0,0,0,0,0,0,0,0.0111046,0,0,0,0,0,0
"Cyclopentene",0,0,0,0,0,0.01672739,0,0,0,0,0,0,0,0.0135860498333333,0.0110203073,0.0170631681666667,0,0,0,0,0,0,0.00725099716666667,0,0,0,0,0,0.01360471,0,0,0,0,0,0,0
"Cyclopentene, 1-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004458131,0,0,0,0,0,0,0
"Cyclopentene, 3-methyl-",0,0,0,0,0,0.009047971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040437165,0,0,0,0,0,0,0,0,0.001421658,0,0.0138359163333333,0,0,0,0,0
"Cycloprop[a]indene, 1,1a,6,6a-tetrahydro-",0,0,0,0,0,9.725699e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclopropane, 1,1,2,3-tetramethyl-",0,0,0,0,0,0.003534282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclopropane, 1,2-dimethyl-, cis-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201143962333333,0,0,0,0,0.0206491,0,0,0,0,0,0,0.004731912
"Cyclopropane, 1,2-dimethyl-, trans-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009992672,0,0,0,0,0,0
"Cyclopropane, ethylidene-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125436870166667,0,0.0790050248333333,0,0,0.227737629833333,0,0,0,0,0,0,0,0,0
"Cyclopropaneethanol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007710335,0,0,0,0,0,0,0
"Cyclopropaneethanol, 2-methylene-",0,0,0,0.01000561695,0.0058519776,0.001120976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclotetradecane",0,0,0,0,0,0.008152557,956456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
